1720810008.6970475,1609460567559685000
1720810008.7385397,1609460567601340000
1720810008.790907,1609460567642990000
1720810008.8217552,1609460567684482000
1720810008.863345,1609460567726022000
1720810008.9042423,1609460567767080000
1720810008.945356,1609460567808239000
1720810008.986933,1609460567849711000
1720810009.0287976,1609460567891657000
1720810009.0705283,1609460567933308000
1720810009.1124609,1609460567975016000
1720810009.154524,1609460568016895000
1720810009.1968927,1609460568059071000
1720810009.2385328,1609460568100801000
1720810009.2805715,1609460568142669000
1720810009.3220863,1609460568184216000
1720810009.3638058,1609460568226049000
1720810009.4052548,1609460568267429000
1720810009.4466527,1609460568308882000
1720810009.4890413,1609460568350656000
1720810009.5306299,1609460568392827000
1720810009.5725076,1609460568434621000
1720810009.6143687,1609460568476437000
1720810009.6563241,1609460568518409000
1720810009.6984003,1609460568560594000
1720810009.7426946,1609460568602486000
1720810009.7819839,1609460568644365000
1720810009.8240674,1609460568686209000
1720810009.866176,1609460568728386000
1720810009.9078305,1609460568770024000
1720810009.9497283,1609460568811867000
1720810009.991238,1609460568853519000
1720810010.0332847,1609460568895436000
1720810010.0753262,1609460568937269000
1720810010.1168435,1609460568979130000
1720810010.1589394,1609460569021186000
1720810010.2012508,1609460569063443000
1720810010.2429867,1609460569105276000
1720810010.2846303,1609460569146780000
1720810010.3259637,1609460569188273000
1720810010.367654,1609460569229937000
1720810010.409835,1609460569271293000
1720810010.4521165,1609460569312888000
1720810010.492536,1609460569354665000
1720810010.534501,1609460569396735000
1720810010.5764704,1609460569438378000
1720810010.6200166,1609460569479885000
1720810010.6592095,1609460569521215000
1720810010.700666,1609460569562877000
1720810010.7421749,1609460569604599000
1720810010.784097,1609460569646476000
1720810010.8268313,1609460569688616000
1720810010.8687067,1609460569730858000
1720810010.910598,1609460569772676000
1720810010.9522343,1609460569814340000
1720810010.9937606,1609460569855798000
1720810011.0352528,1609460569897346000
1720810011.076487,1609460569938529000
1720810011.1178713,1609460569979978000
1720810011.1594884,1609460570021694000
1720810011.2017767,1609460570063751000
1720810011.2432733,1609460570105415000
1720810011.2853508,1609460570147063000
1720810011.3269641,1609460570188752000
1720810011.368672,1609460570230816000
1720810011.4109573,1609460570272503000
1720810011.452428,1609460570314149000
1720810011.4935696,1609460570355721000
1720810011.5350726,1609460570397375000
1720810011.5766916,1609460570438765000
1720810011.6182737,1609460570480426000
1720810011.6613078,1609460570522331000
1720810011.702535,1609460570564493000
1720810011.7462301,1609460570606027000
1720810011.7848659,1609460570647240000
1720810011.8260918,1609460570688413000
1720810011.8679733,1609460570730091000
1720810011.9096258,1609460570771461000
1720810011.95193,1609460570812648000
1720810011.9935684,1609460570854013000
1720810012.0336819,1609460570895875000
1720810012.0754373,1609460570937570000
1720810012.1171775,1609460570979329000
1720810012.1588562,1609460571021082000
1720810012.2007704,1609460571062892000
1720810012.2423217,1609460571104455000
1720810012.2841165,1609460571146175000
1720810012.3258674,1609460571188105000
1720810012.3682103,1609460571230488000
1720810012.4102004,1609460571272379000
1720810012.4523542,1609460571314350000
1720810012.4942365,1609460571356089000
1720810012.53579,1609460571397995000
1720810012.5771582,1609460571439387000
1720810012.618848,1609460571480734000
1720810012.6597545,1609460571522044000
1720810012.7016501,1609460571563593000
1720810012.7437003,1609460571605174000
1720810012.7844608,1609460571646959000
1720810012.8265908,1609460571689160000
1720810012.87215,1609460571731876000
1720810012.911623,1609460571774119000
1720810012.953423,1609460571816061000
1720810012.9951055,1609460571857602000
1720810013.0370097,1609460571899525000
1720810013.0783713,1609460571940906000
1720810013.1208203,1609460571982170000
1720810013.1608942,1609460572023509000
1720810013.20257,1609460572065159000
1720810013.2441967,1609460572106772000
1720810013.2889183,1609460572148239000
1720810013.3270206,1609460572189530000
1720810013.3689299,1609460572231449000
1720810013.4109967,1609460572273001000
1720810013.4526665,1609460572314696000
1720810013.4940143,1609460572356475000
1720810013.5359223,1609460572398437000
1720810013.577245,1609460572439893000
1720810013.6188767,1609460572481483000
1720810013.660664,1609460572523327000
1720810013.7032115,1609460572565736000
1720810013.745486,1609460572607978000
1720810013.787444,1609460572649869000
1720810013.8290536,1609460572691654000
1720810013.8741374,1609460572733786000
1720810013.9132075,1609460572775721000
1720810013.9550526,1609460572817644000
1720810013.9994674,1609460572859270000
1720810014.0414076,1609460572901201000
1720810014.08003,1609460572942595000
1720810014.1218145,1609460572984272000
1720810014.1638682,1609460573026281000
1720810014.2059705,1609460573068562000
1720810014.2476501,1609460573110318000
1720810014.2897866,1609460573152084000
1720810014.3312848,1609460573193843000
1720810014.3730848,1609460573235700000
1720810014.4175348,1609460573277023000
1720810014.4561553,1609460573318733000
1720810014.4979494,1609460573360512000
1720810014.5399683,1609460573402531000
1720810014.5822005,1609460573444418000
1720810014.6236527,1609460573486218000
1720810014.6654007,1609460573528101000
1720810014.7079287,1609460573570403000
1720810014.7497077,1609460573612146000
1720810014.7914624,1609460573653972000
1720810014.8337235,1609460573695888000
1720810014.875731,1609460573738020000
1720810014.9202025,1609460573779637000
1720810014.958796,1609460573821256000
1720810015.0003529,1609460573862537000
1720810015.041702,1609460573904253000
1720810015.083298,1609460573945718000
1720810015.125889,1609460573987449000
1720810015.1692252,1609460574029521000
1720810015.2093003,1609460574071814000
1720810015.2509286,1609460574113512000
1720810015.292998,1609460574155388000
1720810015.334724,1609460574197246000
1720810015.3770545,1609460574239263000
1720810015.4189188,1609460574280940000
1720810015.4601922,1609460574322415000
1720810015.501698,1609460574363807000
1720810015.5433242,1609460574405439000
1720810015.5846255,1609460574446780000
1720810015.6263583,1609460574488436000
1720810015.6683662,1609460574530257000
1720810015.7100892,1609460574572266000
1720810015.752169,1609460574614071000
1720810015.793897,1609460574656183000
1720810015.8360174,1609460574698423000
1720810015.8788857,1609460574740530000
1720810015.9201016,1609460574782160000
1720810015.9618802,1609460574823687000
1720810016.003108,1609460574865151000
1720810016.0479748,1609460574906851000
1720810016.0988111,1609460574948411000
1720810016.1277966,1609460574989936000
1720810016.1693246,1609460575031475000
1720810016.2111583,1609460575073336000
1720810016.2526758,1609460575114778000
1720810016.2956705,1609460575156434000
1720810016.3360076,1609460575198175000
1720810016.3780997,1609460575240230000
1720810016.4199097,1609460575281959000
1720810016.461701,1609460575323709000
1720810016.5035052,1609460575365553000
1720810016.5457382,1609460575407844000
1720810016.588048,1609460575449564000
1720810016.6292224,1609460575491321000
1720810016.6710317,1609460575533189000
1720810016.7128808,1609460575574968000
1720810016.754047,1609460575616158000
1720810016.7953184,1609460575657199000
1720810016.836427,1609460575698266000
1720810016.8772843,1609460575739601000
1720810016.9184277,1609460575780488000
1720810016.959489,1609460575821664000
1720810017.0013826,1609460575863428000
1720810017.043587,1609460575905711000
1720810017.0855124,1609460575947652000
1720810017.1274807,1609460575989567000
1720810017.172094,1609460576031947000
1720810017.2123632,1609460576074380000
1720810017.2542274,1609460576116314000
1720810017.2959936,1609460576158075000
1720810017.3374147,1609460576199535000
1720810017.3791842,1609460576241384000
1720810017.4224317,1609460576283023000
1720810017.4626768,1609460576324711000
1720810017.5044014,1609460576366415000
1720810017.5460024,1609460576408112000
1720810017.5874588,1609460576449553000
1720810017.6289039,1609460576490972000
1720810017.6702003,1609460576532384000
1720810017.7122855,1609460576574304000
1720810017.7537553,1609460576615665000
1720810017.7967882,1609460576656943000
1720810017.8362374,1609460576698360000
1720810017.8778377,1609460576740172000
1720810017.91917,1609460576781412000
1720810017.9603193,1609460576822595000
1720810018.001519,1609460576863847000
1720810018.0444345,1609460576905624000
1720810018.0851393,1609460576947241000
1720810018.1266122,1609460576988714000
1720810018.1680045,1609460577030189000
1720810018.209589,1609460577071730000
1720810018.2506158,1609460577112802000
1720810018.2921493,1609460577154157000
1720810018.3336504,1609460577195714000
1720810018.37562,1609460577237863000
1720810018.4178002,1609460577279479000
1720810018.459086,1609460577321164000
1720810018.5033572,1609460577362994000
1720810018.543178,1609460577404926000
1720810018.5844903,1609460577446524000
1720810018.6259263,1609460577488039000
1720810018.6672578,1609460577529373000
1720810018.7101045,1609460577570794000
1720810018.751678,1609460577612139000
1720810018.7917817,1609460577653732000
1720810018.8335478,1609460577695688000
1720810018.8758054,1609460577738059000
1720810018.917848,1609460577780101000
1720810018.9596615,1609460577822128000
1720810019.0018933,1609460577864272000
1720810019.04477,1609460577906821000
1720810019.0864985,1609460577948656000
1720810019.1285195,1609460577990527000
1720810019.1704364,1609460578032581000
1720810019.2128243,1609460578074987000
1720810019.254718,1609460578116786000
1720810019.296575,1609460578158478000
1720810019.3378518,1609460578200174000
1720810019.3795884,1609460578242059000
1720810019.4215188,1609460578283574000
1720810019.4631526,1609460578325204000
1720810019.5045588,1609460578366665000
1720810019.546621,1609460578408353000
1720810019.5876827,1609460578449879000
1720810019.6314178,1609460578491886000
1720810019.675148,1609460578533884000
1720810019.7139328,1609460578576023000
1720810019.7557065,1609460578617772000
1720810019.7972639,1609460578659385000
1720810019.8395598,1609460578701491000
1720810019.8819463,1609460578743892000
1720810019.9233584,1609460578785723000
1720810019.9653018,1609460578827688000
1720810020.0074897,1609460578869845000
1720810020.0502858,1609460578912431000
1720810020.0925078,1609460578954537000
1720810020.1346772,1609460578996722000
1720810020.1767335,1609460579038945000
1720810020.2191262,1609460579081266000
1720810020.2610123,1609460579123115000
1720810020.3028464,1609460579164961000
1720810020.346589,1609460579206704000
1720810020.3862236,1609460579248573000
1720810020.4281096,1609460579290247000
1720810020.4701552,1609460579331956000
1720810020.511931,1609460579373966000
1720810020.5542133,1609460579416433000
1720810020.5963085,1609460579458360000
1720810020.6383467,1609460579500362000
1720810020.680539,1609460579542307000
1720810020.722397,1609460579584423000
1720810020.7658956,1609460579626127000
1720810020.8082478,1609460579667758000
1720810020.8488128,1609460579709558000
1720810020.8916967,1609460579751726000
1720810020.9334633,1609460579793690000
1720810020.9740193,1609460579835724000
1720810021.0176845,1609460579878155000
1720810021.0589814,1609460579921101000
1720810021.1012294,1609460579963337000
1720810021.1434114,1609460580005652000
1720810021.18559,1609460580047965000
1720810021.2281966,1609460580090244000
1720810021.269929,1609460580131970000
1720810021.3137743,1609460580173476000
1720810021.352679,1609460580214800000
1720810021.3941853,1609460580256403000
1720810021.4356446,1609460580297876000
1720810021.479858,1609460580339882000
1720810021.5201247,1609460580382029000
1720810021.5623784,1609460580424398000
1720810021.6042633,1609460580466313000
1720810021.6463156,1609460580508232000
1720810021.6879792,1609460580550224000
1720810021.730465,1609460580592462000
1720810021.7722304,1609460580634304000
1720810021.8143427,1609460580676262000
1720810021.8560433,1609460580718253000
1720810021.8985043,1609460580760694000
1720810021.9403217,1609460580802639000
1720810021.9847705,1609460580844496000
1720810022.0243006,1609460580886232000
1720810022.0663252,1609460580928154000
1720810022.107541,1609460580969602000
1720810022.1488206,1609460581011073000
1720810022.1917849,1609460581052626000
1720810022.2342384,1609460581094549000
1720810022.274011,1609460581136139000
1720810022.316233,1609460581178109000
