1720645880.7420726,1609459295153481000
1720645903.9876873,1609459328724649000
1720645937.5463498,1609459362315761000
1720645981.6088924,1609459395997332000
1720646004.829359,1609459429598730000
1720646038.5493715,1609459463226904000
1720646082.4734716,1609459496843120000
1720646105.786706,1609459530555749000
1720646139.430697,1609459564138362000
1720646195.6269846,1609459597758784000
1720646206.46761,1609459631236242000
1720646240.2154489,1609459664982210000
1720646296.488078,1609459698590470000
1720646307.4684906,1609459732235918000
1720646341.0971136,1609459765865921000
1720646397.351276,1609459799434543000
1720646408.310897,1609459833078911000
1720646441.9381459,1609459866704260000
1720646475.5202441,1609459900285268000
1720646509.136035,1609459933903863000
1720646542.7610102,1609459967529812000
1720646576.239858,1609460001008791000
1720646609.8447037,1609460034613741000
1720646643.348616,1609460068117729000
1720646677.0253003,1609460101792900000
1720646710.709434,1609460135406427000
1720646744.2261002,1609460168996023000
1720646777.828732,1609460202598928000
1720646811.4062436,1609460236176198000
1720646845.0113654,1609460269780252000
1720646888.8696053,1609460303315105000
1720646912.1579347,1609460336928184000
1720646945.7961085,1609460370565778000
1720646979.3781254,1609460404148040000
1720647012.8761244,1609460437645606000
1720647046.438101,1609460471208199000
1720647090.085962,1609460504355147000
1720647092.7641337,1609460517533667000
1720647105.9838772,1609460530729330000
1720647119.1840627,1609460543953072000
1720647132.444702,1609460557212383000
1720647145.689902,1609460570459775000
1720647158.8856592,1609460583655467000
1720647172.1092987,1609460596879059000
1720647185.3720367,1609460610141501000
1720647198.5892987,1609460623359089000
1720647211.7723787,1609460636541776000
1720647225.0020895,1609460649772113000
1720647238.244238,1609460663013132000
1720647251.4610863,1609460676227628000
1720647264.684884,1609460689454566000
1720647277.8930883,1609460702662776000
1720647291.153672,1609460715923306000
1720647304.4351447,1609460729201933000
1720647317.7490966,1609460742428763000
1720647330.8820322,1609460755650293000
1720647344.176408,1609460768936946000
1720647357.4060555,1609460782176245000
1720647370.6932683,1609460795398041000
1720647383.8725204,1609460808638086000
1720647397.1462157,1609460821915737000
1720647410.4003797,1609460835169916000
1720647423.631778,1609460848398125000
1720647436.8832011,1609460861649730000
1720647450.121266,1609460874887097000
1720647463.467319,1609460888125557000
1720647476.5664427,1609460901335909000
1720647489.8022566,1609460914567212000
1720647503.0174549,1609460927787162000
1720647516.2667835,1609460941036434000
1720647529.4920168,1609460954261098000
1720647542.7185655,1609460967484043000
1720647555.9572291,1609460980726801000
1720647569.172844,1609460993941925000
1720647582.3843484,1609461007153635000
1720647595.6682494,1609461020428426000
1720647608.8967288,1609461033666519000
1720647622.1504521,1609461046919454000
1720647635.4030306,1609461060164959000
1720647648.6549914,1609461073423744000
1720647661.865867,1609461086635449000
1720647675.1337297,1609461099879561000
1720647688.342732,1609461113111601000
1720647701.6117234,1609461126379656000
1720647714.8713067,1609461139638119000
1720647728.1185446,1609461152888015000
1720647741.3389187,1609461166108008000
1720647754.5762174,1609461179344925000
1720647767.816875,1609461192586129000
1720647781.0448866,1609461205813502000
1720647794.24882,1609461219018345000
1720647807.4970653,1609461232265770000
1720647820.7595243,1609461245527495000
1720647834.0005832,1609461258769452000
1720647847.234704,1609461272003295000
1720647860.503631,1609461285271550000
1720647873.894905,1609461298555978000
1720647887.0520706,1609461311820887000
1720647900.288183,1609461325056115000
1720647913.5191607,1609461338280074000
1720647927.653675,1609461352420568000
1720647956.783805,1609461381551969000
1720647985.8872828,1609461410654802000
1720648015.0453699,1609461439812094000
1720648044.2921011,1609461469015830000
1720648073.3791032,1609461498147466000
1720648102.4573755,1609461527175863000
1720648131.5338938,1609461556300895000
1720648160.7002957,1609461585466802000
1720648189.8167837,1609461614584562000
1720648218.9950757,1609461643687902000
1720648248.0420496,1609461672808995000
1720648277.1375139,1609461701902656000
1720648316.840109,1609461731040024000
1720648335.4133966,1609461760179173000
1720648364.5549843,1609461789319748000
1720648393.6221106,1609461818388324000
1720648422.7166574,1609461847482889000
1720648451.836181,1609461876601976000
1720648481.0399003,1609461905743561000
1720648510.1250508,1609461934889058000
1720648539.3073673,1609461963963152000
1720648568.2730336,1609461993037611000
1720648597.3976567,1609462022161955000
1720648626.4371932,1609462051200676000
1720648666.0818965,1609462080241274000
1720648684.59293,1609462109356007000
1720648713.6752808,1609462138438199000
1720648742.7244976,1609462167485016000
1720648771.7933924,1609462196555610000
1720648800.9291487,1609462225691435000
1720648840.6222608,1609462254761831000
1720648859.1156042,1609462283873236000
1720648888.1939595,1609462312903304000
1720648917.2460454,1609462342006823000
1720648946.3437214,1609462371103238000
1720648975.5602324,1609462400320490000
1720649004.608395,1609462429367186000
1720649033.8103454,1609462458512141000
1720649062.8941975,1609462487630074000
1720649092.1803362,1609462516862814000
1720649121.1675975,1609462545927167000
1720649150.3456187,1609462575043777000
1720649179.3269563,1609462604082350000
1720649208.4573095,1609462633215139000
1720649237.591815,1609462662240095000
1720649266.629831,1609462691387305000
1720649295.859287,1609462720542207000
1720649324.975153,1609462749733023000
1720649354.126467,1609462778830658000
1720649383.2033815,1609462807957813000
1720649412.3338542,1609462837091262000
1720649441.5777855,1609462866243385000
1720649470.7044735,1609462895461216000
1720649499.8094606,1609462924566084000
1720649528.9565375,1609462953713507000
1720649558.215221,1609462982936009000
1720649587.392287,1609463012147867000
1720649616.5787416,1609463041334916000
1720649645.7537184,1609463070509859000
1720649674.9409978,1609463099697020000
1720649704.1835942,1609463128938717000
1720649733.2765272,1609463158031882000
1720649762.507607,1609463187228582000
1720649791.794935,1609463216513487000
1720649820.9932363,1609463245748439000
1720649850.2679644,1609463274968343000
1720649879.4087744,1609463304163338000
1720649908.5899353,1609463333344643000
1720649948.0889115,1609463362546564000
1720649966.9700818,1609463391724466000
1720649996.16588,1609463420919473000
1720650025.3782141,1609463450131830000
1720650054.60559,1609463479359730000
1720650083.828761,1609463508583338000
1720650121.1414332,1609463535526316000
1720650137.0206294,1609463561774015000
1720650163.2361124,1609463587989735000
1720650189.4248068,1609463614175235000
1720650215.6157243,1609463640368781000
1720650241.7284973,1609463666481724000
1720650267.8770485,1609463692628906000
1720650294.1068664,1609463718860128000
1720650320.2819726,1609463745034096000
1720650346.4715023,1609463771224238000
1720650372.6111405,1609463797363850000
1720650398.7700505,1609463823521508000
1720650425.0522606,1609463849699612000
1720650451.2669296,1609463875993341000
1720650477.4821184,1609463902128455000
1720650503.5274026,1609463928277490000
1720650529.7641115,1609463954516686000
1720650555.9418023,1609463980694591000
1720650582.161539,1609464006914468000
1720650608.3514771,1609464033091115000
1720650634.546362,1609464059299667000
1720650660.7058995,1609464085459098000
1720650697.143195,1609464111631703000
1720650713.1225371,1609464137875957000
1720650739.2852175,1609464164037945000
1720650765.4392748,1609464190192053000
1720650791.7556646,1609464216412720000
1720650817.8728316,1609464242625570000
1720650843.9912183,1609464268744045000
1720650870.2446513,1609464294997122000
1720650896.4763374,1609464321228173000
1720650922.6613467,1609464347401847000
1720650948.9404986,1609464373596937000
1720650975.0181098,1609464399770725000
1720651001.268013,1609464426007171000
1720651027.4919631,1609464452244225000
1720651053.6980546,1609464478438361000
1720651079.9177134,1609464504670287000
1720651106.2304816,1609464530931462000
1720651132.4457152,1609464557106474000
1720651158.5576952,1609464583270017000
1720651184.694377,1609464609446678000
1720651210.9111586,1609464635663650000
1720651237.15263,1609464661904313000
1720651263.3652015,1609464688117387000
1720651300.282636,1609464714333471000
1720651315.8402107,1609464740591476000
1720651342.0685525,1609464766819545000
1720651368.3883011,1609464793139304000
1720651394.594914,1609464819343956000
1720651420.810213,1609464845558611000
1720651446.964756,1609464871716336000
1720651473.2517183,1609464898001775000
1720651499.506151,1609464924256533000
1720651525.7366533,1609464950486734000
1720651551.952433,1609464976699977000
1720651578.2025223,1609465002938000000
1720651604.3500216,1609465029100829000
1720651630.6649175,1609465055415897000
1720651656.882688,1609465081632571000
1720651683.1361763,1609465107886654000
1720651709.3385813,1609465134089177000
1720651735.5779443,1609465160328589000
1720651761.826428,1609465186577007000
1720651788.0925417,1609465212842808000
1720651814.3419926,1609465239037748000
1720651840.6597154,1609465265344011000
1720651866.8748996,1609465291624233000
1720651893.1536195,1609465317902984000
1720651919.5096767,1609465344206315000
1720651945.6310387,1609465370380539000
1720651971.8757284,1609465396624849000
1720651998.1051848,1609465422850891000
1720652024.2412236,1609465448990445000
1720652050.481982,1609465475177658000
1720652076.6003714,1609465501347042000
1720652100.886501,1609465525635273000
1720652124.6873577,1609465549435902000
1720652148.5490704,1609465573296438000
1720652172.4470937,1609465597105948000
1720652196.1328197,1609465620881574000
1720652219.9592078,1609465644664770000
1720652243.7595704,1609465668508364000
1720652267.5314407,1609465692280320000
1720652291.371767,1609465716119829000
1720652315.1720793,1609465739920247000
1720652338.9843369,1609465763732345000
1720652362.7560248,1609465787504349000
1720652386.611058,1609465811359325000
1720652410.5299652,1609465835180829000
1720652434.2049124,1609465858946959000
1720652457.9409258,1609465882683252000
1720652481.8101895,1609465906550869000
1720652505.5664966,1609465930314359000
1720652529.4177425,1609465954088152000
1720652553.208507,1609465977955694000
1720652576.9944234,1609466001741972000
1720652600.7724185,1609466025519700000
1720652624.5857718,1609466049332846000
1720652648.3629394,1609466073109858000
1720652672.1525295,1609466096899794000
1720652696.0684588,1609466120815605000
1720652719.899619,1609466144646294000
1720652743.7555425,1609466168502310000
1720652767.5858283,1609466192332124000
1720652791.3783207,1609466216124733000
1720652815.2339303,1609466239980825000
1720652839.0634615,1609466263810012000
1720652862.8304439,1609466287574480000
1720652886.5696785,1609466311315157000
1720652910.4573793,1609466335155397000
1720652934.2344828,1609466358980585000
1720652958.0744584,1609466382782348000
